
미세먼지농도
[검색조건]
지점명 : 서울, 자료구분:시간자료 , 기간 : 20180101 00 ~ 20190101 00

지점번호,지점명,일자,미세먼지농도(㎍/㎥)
108,서울,2018-04-21 07,81
108,서울,2018-04-21 08,81
108,서울,2018-04-21 09,112
108,서울,2018-04-21 10,100
108,서울,2018-04-21 11,84
108,서울,2018-04-21 12,60
108,서울,2018-04-21 13,42
108,서울,2018-04-21 14,33
108,서울,2018-04-21 15,38
108,서울,2018-04-21 16,30
108,서울,2018-04-21 17,22
108,서울,2018-04-21 18,26
108,서울,2018-04-21 19,24
108,서울,2018-04-21 20,28
108,서울,2018-04-21 21,16
108,서울,2018-04-21 22,14
108,서울,2018-04-21 23,10
108,서울,2018-04-22 00,19
108,서울,2018-04-22 01,21
108,서울,2018-04-22 02,20
108,서울,2018-04-22 03,25
108,서울,2018-04-22 04,29
108,서울,2018-04-22 05,23
108,서울,2018-04-22 06,23
108,서울,2018-04-22 07,30
108,서울,2018-04-22 08,33
108,서울,2018-04-22 09,41
108,서울,2018-04-22 10,51
108,서울,2018-04-22 11,40
108,서울,2018-04-22 12,43
108,서울,2018-04-22 13,42
108,서울,2018-04-22 14,52
108,서울,2018-04-22 15,53
108,서울,2018-04-22 16,48
108,서울,2018-04-22 17,29
108,서울,2018-04-22 18,30
108,서울,2018-04-22 19,24
108,서울,2018-04-22 20,24
108,서울,2018-04-22 21,14
108,서울,2018-04-22 22,7
108,서울,2018-04-22 23,17
108,서울,2018-04-23 00,14
108,서울,2018-04-23 01,7
108,서울,2018-04-23 02,13
108,서울,2018-04-23 03,13
108,서울,2018-04-23 04,8
108,서울,2018-04-23 05,7
108,서울,2018-04-23 06,5
108,서울,2018-04-23 07,
108,서울,2018-04-23 08,4
108,서울,2018-04-23 09,5
108,서울,2018-04-23 10,4
108,서울,2018-04-23 11,7
108,서울,2018-04-23 12,3
108,서울,2018-04-23 13,
108,서울,2018-04-23 14,4
108,서울,2018-04-23 15,9
108,서울,2018-04-23 16,
108,서울,2018-04-23 17,5
108,서울,2018-04-23 18,
108,서울,2018-04-23 19,7
108,서울,2018-04-23 20,
108,서울,2018-04-23 21,6
108,서울,2018-04-23 22,
108,서울,2018-04-23 23,
108,서울,2018-04-24 00,3
108,서울,2018-04-24 01,4
108,서울,2018-04-24 02,
108,서울,2018-04-24 03,6
108,서울,2018-04-24 04,4
108,서울,2018-04-24 05,
108,서울,2018-04-24 06,
108,서울,2018-04-24 07,
108,서울,2018-04-24 08,
108,서울,2018-04-24 09,
108,서울,2018-04-24 10,17
108,서울,2018-04-24 11,21
108,서울,2018-04-24 12,23
108,서울,2018-04-24 13,22
108,서울,2018-04-24 14,27
108,서울,2018-04-24 15,19
108,서울,2018-04-24 16,14
108,서울,2018-04-24 17,11
108,서울,2018-04-24 18,
108,서울,2018-04-24 19,8
108,서울,2018-04-24 20,8
108,서울,2018-04-24 21,
108,서울,2018-04-24 22,
108,서울,2018-04-24 23,5
108,서울,2018-04-25 00,5
108,서울,2018-04-25 01,10
108,서울,2018-04-25 02,18
108,서울,2018-04-25 03,20
108,서울,2018-04-25 04,17
108,서울,2018-04-25 05,14
108,서울,2018-04-25 06,22
108,서울,2018-04-25 07,20
108,서울,2018-04-25 08,17
108,서울,2018-04-25 09,41
108,서울,2018-04-25 10,57
108,서울,2018-04-25 11,76
108,서울,2018-04-25 12,79
108,서울,2018-04-25 13,66
108,서울,2018-04-25 14,57
108,서울,2018-04-25 15,56
108,서울,2018-04-25 16,44
108,서울,2018-04-25 17,31
108,서울,2018-04-25 18,38
108,서울,2018-04-25 19,33
108,서울,2018-04-25 20,28
108,서울,2018-04-25 21,10
108,서울,2018-04-25 22,5
108,서울,2018-04-25 23,13
108,서울,2018-04-26 00,15
108,서울,2018-04-26 01,28
108,서울,2018-04-26 02,28
108,서울,2018-04-26 03,36
108,서울,2018-04-26 04,33
108,서울,2018-04-26 05,32
108,서울,2018-04-26 06,33
108,서울,2018-04-26 07,29
108,서울,2018-04-26 08,36
108,서울,2018-04-26 09,58
108,서울,2018-04-26 10,61
108,서울,2018-04-26 11,74
108,서울,2018-04-26 12,78
108,서울,2018-04-26 13,75
108,서울,2018-04-26 14,56
108,서울,2018-04-26 15,43
108,서울,2018-04-26 16,42
108,서울,2018-04-26 17,41
108,서울,2018-04-26 18,55
108,서울,2018-04-26 19,35
108,서울,2018-04-26 20,23
108,서울,2018-04-26 21,7
108,서울,2018-04-26 22,
108,서울,2018-04-26 23,
108,서울,2018-04-27 00,7
108,서울,2018-04-27 01,12
108,서울,2018-04-27 02,27
108,서울,2018-04-27 03,29
108,서울,2018-04-27 04,31
108,서울,2018-04-27 05,33
108,서울,2018-04-27 06,28
108,서울,2018-04-27 07,24
108,서울,2018-04-27 08,21
108,서울,2018-04-27 09,44
108,서울,2018-04-27 10,56
108,서울,2018-04-27 11,77
108,서울,2018-04-27 12,75
108,서울,2018-04-27 13,72
108,서울,2018-04-27 14,59
108,서울,2018-04-27 15,53
108,서울,2018-04-27 16,48
108,서울,2018-04-27 17,74
108,서울,2018-04-27 18,72
108,서울,2018-04-27 19,63
108,서울,2018-04-27 20,47
108,서울,2018-04-27 21,22
108,서울,2018-04-27 22,30
108,서울,2018-04-27 23,39
108,서울,2018-04-28 00,43
108,서울,2018-04-28 01,64
108,서울,2018-04-28 02,77
108,서울,2018-04-28 03,63
108,서울,2018-04-28 04,59
108,서울,2018-04-28 05,53
108,서울,2018-04-28 06,49
108,서울,2018-04-28 07,52
108,서울,2018-04-28 08,46
108,서울,2018-04-28 09,64
108,서울,2018-04-28 10,80
108,서울,2018-04-28 11,74
108,서울,2018-04-28 12,52
108,서울,2018-04-28 13,53
108,서울,2018-04-28 14,38
108,서울,2018-04-28 15,35
108,서울,2018-04-28 16,27
108,서울,2018-04-28 17,38
108,서울,2018-04-28 18,44
108,서울,2018-04-28 19,35
108,서울,2018-04-28 20,27
108,서울,2018-04-28 21,9
108,서울,2018-04-28 22,
108,서울,2018-04-28 23,18
108,서울,2018-04-29 00,20
108,서울,2018-04-29 01,28
108,서울,2018-04-29 02,36
108,서울,2018-04-29 03,40
108,서울,2018-04-29 04,53
108,서울,2018-04-29 05,43
108,서울,2018-04-29 06,40
108,서울,2018-04-29 07,37
108,서울,2018-04-29 08,30
108,서울,2018-04-29 09,54
108,서울,2018-04-29 10,72
108,서울,2018-04-29 11,83
108,서울,2018-04-29 12,71
108,서울,2018-04-29 13,70
108,서울,2018-04-29 14,64
108,서울,2018-04-29 15,53
108,서울,2018-04-29 16,48
108,서울,2018-04-29 17,61
108,서울,2018-04-29 18,58
108,서울,2018-04-29 19,52
108,서울,2018-04-29 20,45
108,서울,2018-04-29 21,36
108,서울,2018-04-29 22,34
108,서울,2018-04-29 23,33
108,서울,2018-04-30 00,36
108,서울,2018-04-30 01,49
108,서울,2018-04-30 02,66
108,서울,2018-04-30 03,63
108,서울,2018-04-30 04,63
108,서울,2018-04-30 05,61
108,서울,2018-04-30 06,64
108,서울,2018-04-30 07,65
108,서울,2018-04-30 08,57
108,서울,2018-04-30 09,67
108,서울,2018-04-30 10,76
108,서울,2018-04-30 11,97
108,서울,2018-04-30 12,107
108,서울,2018-04-30 13,76
108,서울,2018-04-30 14,61
108,서울,2018-04-30 15,81
108,서울,2018-04-30 16,75
108,서울,2018-04-30 17,68
108,서울,2018-04-30 18,63
108,서울,2018-04-30 19,58
108,서울,2018-04-30 20,58
108,서울,2018-04-30 21,42
108,서울,2018-04-30 22,56
108,서울,2018-04-30 23,66
108,서울,2018-05-01 00,57
108,서울,2018-05-01 01,48
108,서울,2018-05-01 02,43
108,서울,2018-05-01 03,51
108,서울,2018-05-01 04,51
108,서울,2018-05-01 05,39
108,서울,2018-05-01 06,40
108,서울,2018-05-01 07,57
108,서울,2018-05-01 08,56
108,서울,2018-05-01 09,44
108,서울,2018-05-01 10,58
108,서울,2018-05-01 11,60
108,서울,2018-05-01 12,60
108,서울,2018-05-01 13,50
108,서울,2018-05-01 14,54
108,서울,2018-05-01 15,47
108,서울,2018-05-01 16,47
108,서울,2018-05-01 17,53
108,서울,2018-05-01 18,43
108,서울,2018-05-01 19,37
108,서울,2018-05-01 20,37
108,서울,2018-05-01 21,35
108,서울,2018-05-01 22,35
108,서울,2018-05-01 23,38
108,서울,2018-05-02 00,51
108,서울,2018-05-02 01,59
108,서울,2018-05-02 02,63
108,서울,2018-05-02 03,47
108,서울,2018-05-02 04,45
108,서울,2018-05-02 05,46
108,서울,2018-05-02 06,44
108,서울,2018-05-02 07,40
108,서울,2018-05-02 08,32
108,서울,2018-05-02 09,31
108,서울,2018-05-02 10,39
108,서울,2018-05-02 11,35
108,서울,2018-05-02 12,45
108,서울,2018-05-02 13,26
108,서울,2018-05-02 14,10
108,서울,2018-05-02 15,46
108,서울,2018-05-02 16,27
108,서울,2018-05-02 17,10
108,서울,2018-05-02 18,14
108,서울,2018-05-02 19,12
108,서울,2018-05-02 20,
108,서울,2018-05-02 21,
108,서울,2018-05-02 22,
108,서울,2018-05-02 23,
108,서울,2018-05-03 00,
108,서울,2018-05-03 01,
108,서울,2018-05-03 02,
108,서울,2018-05-03 03,
108,서울,2018-05-03 04,
108,서울,2018-05-03 05,
108,서울,2018-05-03 06,13
108,서울,2018-05-03 07,25
108,서울,2018-05-03 08,41
108,서울,2018-05-03 09,73
108,서울,2018-05-03 10,77
108,서울,2018-05-03 11,63
108,서울,2018-05-03 12,56
108,서울,2018-05-03 13,46
108,서울,2018-05-04 00,
108,서울,2018-05-04 01,15
108,서울,2018-05-04 02,20
108,서울,2018-05-04 03,34
108,서울,2018-05-04 04,26
108,서울,2018-05-04 05,35
108,서울,2018-05-04 06,32
108,서울,2018-05-04 07,25
108,서울,2018-05-04 08,25
108,서울,2018-05-04 09,61
108,서울,2018-05-04 10,69
108,서울,2018-05-04 11,82
108,서울,2018-05-04 12,68
108,서울,2018-05-04 13,65
108,서울,2018-05-04 14,56
108,서울,2018-05-04 15,54
108,서울,2018-05-04 16,56
108,서울,2018-05-04 17,49
108,서울,2018-05-04 18,48
108,서울,2018-05-04 19,39
108,서울,2018-05-04 20,28
108,서울,2018-05-04 21,9
108,서울,2018-05-04 22,4
108,서울,2018-05-04 23,10
108,서울,2018-05-05 00,10
108,서울,2018-05-05 01,19
108,서울,2018-05-05 02,21
108,서울,2018-05-05 03,24
108,서울,2018-05-05 04,25
108,서울,2018-05-05 05,25
108,서울,2018-05-05 06,23
108,서울,2018-05-05 07,28
108,서울,2018-05-05 08,29
108,서울,2018-05-05 09,44
108,서울,2018-05-05 10,66
108,서울,2018-05-05 11,82
108,서울,2018-05-05 12,73
108,서울,2018-05-05 13,64
108,서울,2018-05-05 14,56
108,서울,2018-05-05 15,47
108,서울,2018-05-05 16,49
108,서울,2018-05-05 17,40
108,서울,2018-05-05 18,39
108,서울,2018-05-05 19,36
108,서울,2018-05-05 20,30
108,서울,2018-05-05 21,21
108,서울,2018-05-05 22,11
108,서울,2018-05-05 23,13
108,서울,2018-05-06 00,20
108,서울,2018-05-06 01,25
108,서울,2018-05-06 02,25
108,서울,2018-05-06 03,24
108,서울,2018-05-06 04,13
108,서울,2018-05-06 05,6
108,서울,2018-05-06 06,
108,서울,2018-05-06 07,
108,서울,2018-05-06 08,6
108,서울,2018-05-06 09,8
108,서울,2018-05-06 10,10
108,서울,2018-05-06 11,13
108,서울,2018-05-06 12,7
108,서울,2018-05-06 13,6
108,서울,2018-05-06 14,11
108,서울,2018-05-06 15,20
108,서울,2018-05-06 16,17
108,서울,2018-05-06 17,18
108,서울,2018-05-06 18,32
108,서울,2018-05-06 19,27
108,서울,2018-05-06 20,14
108,서울,2018-05-06 21,
108,서울,2018-05-06 22,
108,서울,2018-05-06 23,
108,서울,2018-05-07 00,
108,서울,2018-05-07 01,4
108,서울,2018-05-07 02,10
108,서울,2018-05-07 03,9
108,서울,2018-05-07 04,17
108,서울,2018-05-07 05,16
108,서울,2018-05-07 06,17
108,서울,2018-05-07 07,14
108,서울,2018-05-07 08,16
108,서울,2018-05-07 09,18
108,서울,2018-05-07 10,29
108,서울,2018-05-07 11,39
108,서울,2018-05-07 12,59
108,서울,2018-05-07 13,71
108,서울,2018-05-07 14,67
108,서울,2018-05-07 15,58
108,서울,2018-05-07 16,58
108,서울,2018-05-07 17,43
108,서울,2018-05-07 18,56
108,서울,2018-05-07 19,61
108,서울,2018-05-07 20,51
108,서울,2018-05-07 21,32
108,서울,2018-05-07 22,32
108,서울,2018-05-07 23,32
108,서울,2018-05-08 00,36
108,서울,2018-05-08 01,21
108,서울,2018-05-08 02,26
108,서울,2018-05-08 03,9
108,서울,2018-05-08 04,
108,서울,2018-05-08 05,
108,서울,2018-05-08 06,
108,서울,2018-05-08 07,
108,서울,2018-05-08 08,
108,서울,2018-05-08 09,35
108,서울,2018-05-08 10,55
108,서울,2018-05-08 11,57
108,서울,2018-05-08 12,53
108,서울,2018-05-08 13,44
108,서울,2018-05-08 14,31
108,서울,2018-05-08 15,28
108,서울,2018-05-08 16,26
108,서울,2018-05-08 17,27
108,서울,2018-05-08 18,
108,서울,2018-05-08 19,
108,서울,2018-05-08 20,
108,서울,2018-05-08 21,
108,서울,2018-05-08 22,
108,서울,2018-05-08 23,
108,서울,2018-05-09 00,
108,서울,2018-05-09 01,
108,서울,2018-05-09 02,
108,서울,2018-05-09 03,
108,서울,2018-05-09 04,
108,서울,2018-05-09 05,
108,서울,2018-05-09 06,
108,서울,2018-05-09 07,
108,서울,2018-05-09 08,
108,서울,2018-05-09 09,36
108,서울,2018-05-09 10,63
108,서울,2018-05-09 11,65
108,서울,2018-05-09 12,59
108,서울,2018-05-09 13,54
108,서울,2018-05-09 14,49
108,서울,2018-05-09 15,43
108,서울,2018-05-09 16,53
108,서울,2018-05-09 17,45
108,서울,2018-05-09 18,36
108,서울,2018-05-09 19,35
108,서울,2018-05-09 20,20
108,서울,2018-05-09 21,
108,서울,2018-05-09 22,
108,서울,2018-05-09 23,
108,서울,2018-05-10 00,
108,서울,2018-05-10 01,5
108,서울,2018-05-10 02,16
108,서울,2018-05-10 03,14
108,서울,2018-05-10 04,26
108,서울,2018-05-10 05,24
108,서울,2018-05-10 06,25
108,서울,2018-05-10 07,30
108,서울,2018-05-10 08,23
108,서울,2018-05-10 09,45
108,서울,2018-05-10 10,56
108,서울,2018-05-10 11,78
108,서울,2018-05-10 12,74
108,서울,2018-05-10 13,66
108,서울,2018-05-10 14,57
108,서울,2018-05-10 15,59
108,서울,2018-05-10 16,49
108,서울,2018-05-10 17,36
108,서울,2018-05-10 18,40
108,서울,2018-05-10 19,42
108,서울,2018-05-10 20,21
108,서울,2018-05-10 21,
108,서울,2018-05-10 22,
108,서울,2018-05-10 23,
108,서울,2018-05-11 00,18
108,서울,2018-05-11 01,35
108,서울,2018-05-11 02,48
108,서울,2018-05-11 03,37
108,서울,2018-05-11 04,35
108,서울,2018-05-11 05,29
108,서울,2018-05-11 06,30
108,서울,2018-05-11 07,39
108,서울,2018-05-11 08,35
108,서울,2018-05-11 09,45
108,서울,2018-05-11 10,53
108,서울,2018-05-11 11,78
108,서울,2018-05-11 12,78
108,서울,2018-05-11 13,81
108,서울,2018-05-11 14,87
108,서울,2018-05-11 15,92
108,서울,2018-05-11 16,84
108,서울,2018-05-11 17,54
108,서울,2018-05-11 18,29
108,서울,2018-05-11 19,19
108,서울,2018-05-11 20,20
108,서울,2018-05-11 21,20
108,서울,2018-05-11 22,29
108,서울,2018-05-11 23,29
108,서울,2018-05-12 00,42
108,서울,2018-05-12 01,54
108,서울,2018-05-12 02,60
108,서울,2018-05-12 03,66
108,서울,2018-05-12 04,59
108,서울,2018-05-12 05,45
108,서울,2018-05-12 06,49
108,서울,2018-05-12 07,44
108,서울,2018-05-12 08,27
108,서울,2018-05-12 09,10
108,서울,2018-05-12 10,15
108,서울,2018-05-12 11,14
108,서울,2018-05-12 12,7
108,서울,2018-05-12 13,
108,서울,2018-05-12 14,8
108,서울,2018-05-12 15,8
108,서울,2018-05-12 16,9
108,서울,2018-05-12 17,8
108,서울,2018-05-12 18,10
108,서울,2018-05-12 19,6
108,서울,2018-05-12 20,9
108,서울,2018-05-12 21,12
108,서울,2018-05-12 22,10
108,서울,2018-05-12 23,7
108,서울,2018-05-13 00,5
108,서울,2018-05-13 01,
108,서울,2018-05-13 02,7
108,서울,2018-05-13 03,6
108,서울,2018-05-13 04,9
108,서울,2018-05-13 05,14
108,서울,2018-05-13 06,8
108,서울,2018-05-13 07,4
108,서울,2018-05-13 08,8
108,서울,2018-05-13 09,11
108,서울,2018-05-13 10,18
108,서울,2018-05-13 11,19
108,서울,2018-05-13 12,22
108,서울,2018-05-13 13,45
108,서울,2018-05-13 14,55
108,서울,2018-05-13 15,53
108,서울,2018-05-13 16,52
108,서울,2018-05-13 17,40
108,서울,2018-05-13 18,38
108,서울,2018-05-13 19,41
108,서울,2018-05-13 20,
108,서울,2018-05-13 21,
108,서울,2018-05-13 22,
108,서울,2018-05-13 23,
108,서울,2018-05-14 00,
108,서울,2018-05-14 01,9
108,서울,2018-05-14 02,33
108,서울,2018-05-14 03,41
108,서울,2018-05-14 04,46
108,서울,2018-05-14 05,36
108,서울,2018-05-14 06,29
108,서울,2018-05-14 07,36
108,서울,2018-05-14 08,43
108,서울,2018-05-14 09,52
108,서울,2018-05-14 10,53
108,서울,2018-05-14 11,54
108,서울,2018-05-14 12,88
108,서울,2018-05-14 13,86
108,서울,2018-05-14 14,101
108,서울,2018-05-14 15,104
108,서울,2018-05-14 16,112
108,서울,2018-05-14 17,95
108,서울,2018-05-14 18,76
108,서울,2018-05-14 19,59
108,서울,2018-05-14 20,51
108,서울,2018-05-14 21,49
108,서울,2018-05-14 22,42
108,서울,2018-05-14 23,54
108,서울,2018-05-15 00,56
108,서울,2018-05-15 01,70
108,서울,2018-05-15 02,77
108,서울,2018-05-15 03,59
108,서울,2018-05-15 04,40
108,서울,2018-05-15 05,50
108,서울,2018-05-15 06,57
108,서울,2018-05-15 07,59
108,서울,2018-05-15 08,65
108,서울,2018-05-15 09,86
108,서울,2018-05-15 10,90
108,서울,2018-05-15 11,83
108,서울,2018-05-15 12,97
108,서울,2018-05-15 13,84
108,서울,2018-05-15 14,78
108,서울,2018-05-15 15,70
108,서울,2018-05-15 16,63
108,서울,2018-05-15 17,53
108,서울,2018-05-15 18,43
108,서울,2018-05-15 19,30
108,서울,2018-05-15 20,17
108,서울,2018-05-15 21,29
108,서울,2018-05-15 22,34
108,서울,2018-05-15 23,37
108,서울,2018-05-16 00,40
108,서울,2018-05-16 01,43
108,서울,2018-05-16 02,50
108,서울,2018-05-16 03,61
108,서울,2018-05-16 04,47
108,서울,2018-05-16 05,44
108,서울,2018-05-16 06,34
108,서울,2018-05-16 07,27
108,서울,2018-05-16 08,23
108,서울,2018-05-16 09,20
108,서울,2018-05-16 10,11
108,서울,2018-05-16 11,17
108,서울,2018-05-16 12,
108,서울,2018-05-17 00,
108,서울,2018-05-17 01,9
108,서울,2018-05-17 02,
108,서울,2018-05-17 03,
108,서울,2018-05-18 07,
108,서울,2018-05-18 08,
108,서울,2018-05-18 09,
108,서울,2018-05-18 10,
108,서울,2018-05-18 11,
108,서울,2018-05-18 12,7
108,서울,2018-05-18 13,4
108,서울,2018-05-18 14,9
108,서울,2018-05-18 15,37
108,서울,2018-05-18 16,12
108,서울,2018-05-18 17,10
108,서울,2018-05-18 18,8
108,서울,2018-05-18 19,10
108,서울,2018-05-18 20,4
108,서울,2018-05-18 21,
108,서울,2018-05-18 22,
108,서울,2018-05-18 23,
108,서울,2018-05-19 00,
108,서울,2018-05-19 01,
108,서울,2018-05-19 02,
108,서울,2018-05-19 03,
108,서울,2018-05-19 04,
108,서울,2018-05-19 05,
108,서울,2018-05-19 06,
108,서울,2018-05-19 07,
108,서울,2018-05-19 08,
108,서울,2018-05-19 09,31
108,서울,2018-05-19 10,48
108,서울,2018-05-19 11,54
108,서울,2018-05-19 12,55
108,서울,2018-05-19 13,41
108,서울,2018-05-19 14,38
108,서울,2018-05-19 15,32
108,서울,2018-05-19 16,33
108,서울,2018-05-19 17,32
108,서울,2018-05-19 18,39
108,서울,2018-05-19 19,26
108,서울,2018-05-19 20,
108,서울,2018-05-19 21,
108,서울,2018-05-19 22,
108,서울,2018-05-19 23,
108,서울,2018-05-20 00,
108,서울,2018-05-20 01,
108,서울,2018-05-20 02,
108,서울,2018-05-20 03,
108,서울,2018-05-20 04,
108,서울,2018-05-20 05,
108,서울,2018-05-20 06,
108,서울,2018-05-20 07,
108,서울,2018-05-20 08,4
108,서울,2018-05-20 09,20
108,서울,2018-05-20 10,27
108,서울,2018-05-20 11,24
108,서울,2018-05-20 12,36
108,서울,2018-05-20 13,24
108,서울,2018-05-20 14,28
108,서울,2018-05-20 15,23
108,서울,2018-05-20 16,19
108,서울,2018-05-20 17,31
108,서울,2018-05-20 18,33
108,서울,2018-05-20 19,31
108,서울,2018-05-20 20,19
108,서울,2018-05-20 21,
108,서울,2018-05-20 22,
108,서울,2018-05-20 23,
108,서울,2018-05-21 00,
108,서울,2018-05-21 01,
108,서울,2018-05-21 02,
108,서울,2018-05-21 03,
108,서울,2018-05-21 04,
108,서울,2018-05-21 05,
108,서울,2018-05-21 06,6
108,서울,2018-05-21 07,
108,서울,2018-05-21 08,
108,서울,2018-05-21 09,32
108,서울,2018-05-21 10,54
108,서울,2018-05-21 11,72
108,서울,2018-05-21 12,64
108,서울,2018-05-21 13,54
108,서울,2018-05-21 14,54
108,서울,2018-05-21 15,38
108,서울,2018-05-21 16,40
108,서울,2018-05-21 17,21
108,서울,2018-05-21 18,
108,서울,2018-05-21 19,15
108,서울,2018-05-21 20,22
108,서울,2018-05-21 21,
108,서울,2018-05-21 22,9
108,서울,2018-05-21 23,6
108,서울,2018-05-22 00,8
108,서울,2018-05-22 01,10
108,서울,2018-05-22 02,17
108,서울,2018-05-22 03,16
108,서울,2018-05-22 04,25
108,서울,2018-05-22 05,16
108,서울,2018-05-22 06,22
108,서울,2018-05-22 07,13
108,서울,2018-05-22 08,21
108,서울,2018-05-22 09,43
108,서울,2018-05-22 10,51
108,서울,2018-05-22 11,52
108,서울,2018-05-22 12,61
108,서울,2018-05-22 13,61
108,서울,2018-05-22 14,49
108,서울,2018-05-22 15,41
108,서울,2018-05-22 16,36
108,서울,2018-05-22 17,15
108,서울,2018-05-22 18,
108,서울,2018-05-22 19,5
108,서울,2018-05-22 20,9
108,서울,2018-05-22 21,8
108,서울,2018-05-22 22,
108,서울,2018-05-22 23,5
108,서울,2018-05-23 00,7
108,서울,2018-05-23 01,
108,서울,2018-05-23 02,6
108,서울,2018-05-23 03,
108,서울,2018-05-23 04,
108,서울,2018-05-23 05,7
108,서울,2018-05-23 06,
108,서울,2018-05-23 07,7
108,서울,2018-05-23 08,11
108,서울,2018-05-23 09,25
108,서울,2018-05-23 10,53
108,서울,2018-05-23 11,71
108,서울,2018-05-23 12,84
108,서울,2018-05-23 13,103
108,서울,2018-05-23 14,108
108,서울,2018-05-23 15,79
108,서울,2018-05-23 16,80
108,서울,2018-05-23 17,80
108,서울,2018-05-23 18,72
108,서울,2018-05-23 19,71
108,서울,2018-05-23 20,45
108,서울,2018-05-23 21,19
108,서울,2018-05-23 22,24
108,서울,2018-05-23 23,26
108,서울,2018-05-24 00,45
108,서울,2018-05-24 01,49
108,서울,2018-05-24 02,65
108,서울,2018-05-24 03,67
108,서울,2018-05-24 04,72
108,서울,2018-05-24 05,61
108,서울,2018-05-24 06,64
108,서울,2018-05-24 07,54
108,서울,2018-05-24 08,69
108,서울,2018-05-24 09,94
108,서울,2018-05-24 10,142
108,서울,2018-05-24 11,152
108,서울,2018-05-24 12,148
108,서울,2018-05-24 13,134
